name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;1029;0;1006;3069;1824;3069;1801;0
header;953;150;953;150;1015;150;1015;150
A;1034;220;1034;250;1057;250;1057;220
A;1197;274;1197;280;1202;280;1202;274
A;1577;368;1577;373;1584;373;1584;368
A;1584;535;1584;536;1584;536;1584;535
C;1042;541;1042;567;1061;567;1061;541
B;1036;935;1036;964;1057;964;1057;935
D;1786;1143;1786;1166;1812;1166;1812;1143
B;1455;1213;1455;1223;1462;1223;1462;1213
C;1031;1611;1031;1639;1051;1639;1051;1611
A;1252;1828;1252;1830;1252;1830;1252;1828
A;1805;1834;1805;1838;1807;1838;1807;1834
A;1678;2093;1678;2103;1684;2103;1684;2093
D;1031;2283;1031;2311;1054;2311;1054;2283
A;1109;2296;1109;2299;1113;2299;1113;2296
A;1337;2588;1337;2591;1344;2591;1344;2588
A;1640;2764;1640;2788;1651;2788;1651;2764
