name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;305;0;536;3077;1040;3077;1063;0
header;264;167;264;213;1897;213;1897;167
A;989;106;989;110;992;110;992;106
B;891;240;891;258;903;258;903;240
A;827;241;827;246;831;246;831;241
B;1001;599;1001;624;1015;624;1015;599
B;869;1014;869;1030;881;1030;881;1014
D;901;1368;901;1394;933;1394;933;1368
A;895;1417;895;1437;900;1437;900;1417
B;907;1421;907;1438;920;1438;920;1421
A;753;1592;753;1617;757;1617;757;1592
B;1008;1693;1008;1711;1021;1711;1021;1693
B;967;1740;967;1758;980;1758;980;1740
D;659;1867;659;1893;678;1893;678;1867
B;822;2278;822;2304;837;2304;837;2278
B;642;2285;642;2302;655;2302;655;2285
A;902;2606;902;2610;906;2610;906;2606
