name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;982;0;982;3085;1659;3085;1590;0
header;190;105;190;149;1801;149;1801;105
A;1585;46;1585;46;1586;46;1586;46
A;988;176;988;202;1009;202;1009;176
B;1221;543;1221;569;1249;569;1249;543
A;1096;730;1096;756;1110;756;1110;730
B;995;841;995;867;1014;867;1014;841
A;1065;862;1065;863;1066;863;1066;862
C;991;1513;991;1545;1013;1545;1013;1513
A;1078;1758;1078;1764;1084;1764;1084;1758
A;1174;1926;1174;1926;1175;1926;1175;1926
A;1162;1964;1162;1967;1165;1967;1165;1964
D;999;2186;999;2212;1020;2212;1020;2186
A;1518;2439;1518;2448;1523;2448;1523;2439
