name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;416;0;577;3067;1093;3067;1070;0
header;283;150;283;181;1882;181;1882;150
B;752;212;752;231;765;231;765;212
A;1061;222;1061;227;1071;227;1071;222
B;1020;261;1020;279;1035;279;1035;261
A;998;273;998;278;1005;278;1005;273
A;665;669;665;677;671;677;671;669
C;786;671;786;689;799;689;799;671
A;702;717;702;722;708;722;708;717
A;702;729;702;734;707;734;707;729
A;955;953;955;961;962;961;962;953
B;658;991;658;1008;671;1008;671;991
D;1052;1034;1052;1053;1067;1053;1067;1034
A;1069;1133;1069;1138;1078;1138;1078;1133
B;565;1543;565;1562;579;1562;579;1543
A;527;1862;527;1867;532;1867;532;1862
A;523;1875;523;1881;528;1881;528;1875
B;614;1998;614;2016;627;2016;627;1998
A;804;2368;804;2373;809;2373;809;2368
A;976;2822;976;2822;976;2822;976;2822
A;999;3011;999;3012;1001;3012;1001;3011
